Date Time,Open,High,Low,Close,Volume,Adj Close
04/04/2017,23.75,24.5,23.75,24.5,3996,24.5
05/04/2017,24.8,25.54,24.8,25.54,2636,25.54
06/04/2017,26.68,26.68,26.5,26.68,3383,26.68
07/04/2017,26.68,26.68,26.2,26.3,636,26.3
10/04/2017,26.6,26.6,25.81,25.81,10239,25.81
11/04/2017,25.81,25.81,25.81,25.81,1235,25.81
12/04/2017,26.39,26.39,26.39,26.39,10,26.39
13/04/2017,0.0,0.0,0.0,0.0,0,0.0
14/04/2017,26.56,26.56,26.56,26.56,1,26.56
17/04/2017,25.77,26.49,25.77,26.49,242,26.49
18/04/2017,26.0,26.0,25.7,25.7,1685,25.7
19/04/2017,26.47,26.47,25.8,26.46,307,26.46
20/04/2017,25.7,26.29,25.7,25.85,115,25.85
21/04/2017,25.7,26.4,25.7,26.4,54,26.4
24/04/2017,0.0,0.0,0.0,0.0,0,0.0
25/04/2017,0.0,0.0,0.0,0.0,0,0.0
26/04/2017,25.85,25.89,25.85,25.89,584,25.89
27/04/2017,25.5,26.29,25.5,26.29,68,26.29
28/04/2017,26.0,26.1,25.98,26.0,7364,26.0
02/05/2017,26.4,26.4,26.0,26.0,1625,26.0
03/05/2017,26.0,26.29,26.0,26.29,6425,26.29
04/05/2017,26.4,26.4,26.4,26.4,15,26.4
05/05/2017,25.95,26.4,25.95,26.4,1129,26.4
08/05/2017,0.0,0.0,0.0,0.0,0,0.0
09/05/2017,26.0,26.59,26.0,26.59,1112,26.59
10/05/2017,26.5,26.59,26.5,26.59,460,26.59
11/05/2017,0.0,0.0,0.0,0.0,0,0.0
12/05/2017,26.4,26.5,26.4,26.5,311,26.5
15/05/2017,0.0,0.0,0.0,0.0,0,0.0
16/05/2017,26.5,26.68,26.5,26.67,930,26.67
17/05/2017,25.87,26.5,25.87,26.5,1002,26.5
18/05/2017,26.5,26.5,26.5,26.5,236,26.5
19/05/2017,26.2,26.65,26.2,26.65,35,26.65
22/05/2017,26.68,26.68,26.2,26.68,527,26.68
23/05/2017,26.35,26.68,26.3,26.68,7945,26.68
24/05/2017,0.0,0.0,0.0,0.0,0,0.0
25/05/2017,26.68,26.68,26.68,26.68,100,26.68
26/05/2017,26.68,27.0,26.5,26.5,2455,26.5
29/05/2017,27.0,27.2,26.8,27.2,347,27.2
30/05/2017,0.0,0.0,0.0,0.0,0,0.0
31/05/2017,0.0,0.0,0.0,0.0,0,0.0
01/06/2017,27.19,27.2,27.19,27.2,1132,27.2
02/06/2017,27.2,27.2,27.2,27.2,16,27.2
05/06/2017,27.0,27.0,27.0,27.0,100,27.0
06/06/2017,27.0,27.6,27.0,27.6,1447,27.6
07/06/2017,27.0,27.6,27.0,27.6,380,27.6
08/06/2017,27.6,27.6,27.0,27.6,98,27.6
09/06/2017,27.0,27.0,27.0,27.0,270,27.0
12/06/2017,27.6,27.78,27.4,27.78,252,27.78
13/06/2017,27.78,27.78,27.4,27.77,598,27.77
14/06/2017,27.79,27.79,27.55,27.79,475,27.79
15/06/2017,27.79,28.62,27.79,28.62,6912,28.62
16/06/2017,0.0,0.0,0.0,0.0,0,0.0
19/06/2017,28.18,29.0,28.0,29.0,3092,29.0
20/06/2017,28.2,28.9,28.2,28.9,407,28.9
21/06/2017,28.2,28.2,28.2,28.2,10497,28.2
22/06/2017,28.2,28.55,28.2,28.55,77,28.55
23/06/2017,29.0,29.38,28.2,29.38,951,29.38
28/06/2017,29.0,29.0,29.0,29.0,25,29.0
29/06/2017,28.2,28.2,28.2,28.2,5194,28.2
30/06/2017,28.5,28.5,28.2,28.2,3355,28.2
03/07/2017,28.5,28.5,28.5,28.5,26,28.5
04/07/2017,0.0,0.0,0.0,0.0,0,0.0
05/07/2017,0.0,0.0,0.0,0.0,0,0.0
06/07/2017,0.0,0.0,0.0,0.0,0,0.0
07/07/2017,0.0,0.0,0.0,0.0,0,0.0
10/07/2017,28.0,28.0,28.0,28.0,150,28.0
11/07/2017,28.3,28.3,28.3,28.3,100,28.3
12/07/2017,0.0,0.0,0.0,0.0,0,0.0
13/07/2017,0.0,0.0,0.0,0.0,0,0.0
14/07/2017,0.0,0.0,0.0,0.0,0,0.0
17/07/2017,0.0,0.0,0.0,0.0,0,0.0
18/07/2017,0.0,0.0,0.0,0.0,0,0.0
19/07/2017,0.0,0.0,0.0,0.0,0,0.0
20/07/2017,0.0,0.0,0.0,0.0,0,0.0
21/07/2017,27.47,27.47,27.47,27.47,275,27.47
24/07/2017,28.0,28.0,28.0,28.0,5,28.0
26/07/2017,0.0,0.0,0.0,0.0,0,0.0
27/07/2017,27.8,28.0,27.6,28.0,1690,28.0
28/07/2017,0.0,0.0,0.0,0.0,0,0.0
31/07/2017,28.22,28.22,28.22,28.22,100,28.22
01/08/2017,27.89,27.89,27.89,27.89,210,27.89
02/08/2017,26.78,27.99,26.64,27.99,469,27.99
03/08/2017,27.99,28.82,27.16,28.82,1387,28.82
04/08/2017,29.45,29.45,29.45,29.45,101,29.45
07/08/2017,0.0,0.0,0.0,0.0,0,0.0
08/08/2017,28.58,28.58,28.58,28.58,80,28.58
09/08/2017,29.0,29.0,29.0,29.0,150,29.0
10/08/2017,28.98,28.98,28.98,28.98,215,28.98
11/08/2017,0.0,0.0,0.0,0.0,0,0.0
14/08/2017,28.99,29.42,28.99,29.41,446,29.41
15/08/2017,28.53,29.5,28.53,29.5,225,29.5
16/08/2017,29.5,29.5,29.49,29.49,140,29.49
17/08/2017,0.0,0.0,0.0,0.0,0,0.0
18/08/2017,0.0,0.0,0.0,0.0,0,0.0
21/08/2017,28.61,29.5,28.61,29.49,1830,29.49
22/08/2017,0.0,0.0,0.0,0.0,0,0.0
23/08/2017,29.48,30.0,29.48,30.0,2015,30.0
24/08/2017,29.98,29.98,29.98,29.98,50,29.98
25/08/2017,29.1,29.99,29.1,29.99,1203,29.99
28/08/2017,29.99,30.0,29.99,29.99,239,29.99
29/08/2017,30.0,30.7,29.99,30.7,1252,30.7
30/08/2017,30.7,30.7,30.0,30.7,123,30.7
31/08/2017,31.0,31.0,31.0,31.0,150,31.0
04/09/2017,30.07,30.07,30.07,30.07,1082,30.07
05/09/2017,30.8,30.8,30.0,30.5,101,30.5
06/09/2017,29.65,30.49,29.65,30.49,183,30.49
07/09/2017,30.48,30.48,30.48,30.48,50,30.48
08/09/2017,0.0,0.0,0.0,0.0,0,0.0
11/09/2017,0.0,0.0,0.0,0.0,0,0.0
12/09/2017,0.0,0.0,0.0,0.0,0,0.0
13/09/2017,0.0,0.0,0.0,0.0,0,0.0
14/09/2017,29.6,29.9,29.6,29.9,4404,29.9
15/09/2017,30.47,30.47,29.7,29.7,3112,29.7
18/09/2017,29.5,29.75,29.5,29.75,5254,29.75
19/09/2017,30.45,30.45,29.75,29.75,232,29.75
20/09/2017,30.0,30.4,30.0,30.0,584,30.0
22/09/2017,29.4,30.45,29.4,30.45,120,30.45
