Date Time,Open,High,Low,Close,Volume,Adj Close
18/05/2017,8.36,8.36,8.36,8.36,1,8.36
19/05/2017,8.36,8.36,8.36,8.36,1,8.36
22/05/2017,0.0,0.0,0.0,0.0,0,0.0
23/05/2017,8.01,8.2,8.01,8.2,6670,8.2
24/05/2017,8.1,8.1,7.97,7.97,479,7.97
25/05/2017,7.97,8.0,7.97,8.0,424,8.0
26/05/2017,7.98,7.98,7.98,7.98,106,7.98
29/05/2017,7.97,8.0,7.97,7.98,1045,7.98
30/05/2017,7.87,7.98,7.85,7.98,81,7.98
31/05/2017,0.0,0.0,0.0,0.0,0,0.0
01/06/2017,7.75,7.9,7.75,7.9,223,7.9
02/06/2017,7.76,7.98,7.76,7.9,1045,7.9
05/06/2017,7.9,7.9,7.9,7.9,50,7.9
06/06/2017,7.68,8.0,7.68,8.0,2071,8.0
07/06/2017,7.99,7.99,7.89,7.9,2375,7.9
08/06/2017,7.8,7.8,7.8,7.8,435,7.8
09/06/2017,0.0,0.0,0.0,0.0,0,0.0
12/06/2017,7.9,7.9,7.9,7.9,1,7.9
13/06/2017,7.9,7.9,7.85,7.9,1011,7.9
14/06/2017,7.8,7.9,7.8,7.9,1946,7.9
15/06/2017,7.67,7.9,7.67,7.89,2798,7.89
16/06/2017,7.89,7.9,7.85,7.9,3738,7.9
19/06/2017,7.9,7.9,7.9,7.9,44,7.9
20/06/2017,7.57,7.9,7.57,7.9,1240,7.9
21/06/2017,7.89,7.9,7.67,7.9,3214,7.9
22/06/2017,0.0,0.0,0.0,0.0,0,0.0
23/06/2017,0.0,0.0,0.0,0.0,0,0.0
28/06/2017,0.0,0.0,0.0,0.0,0,0.0
29/06/2017,7.9,7.9,7.67,7.67,125,7.67
30/06/2017,7.9,7.9,7.46,7.9,232,7.9
03/07/2017,7.9,7.9,7.9,7.9,50,7.9
04/07/2017,7.68,7.89,7.68,7.89,1815,7.89
05/07/2017,7.68,7.68,7.66,7.66,1139,7.66
