Date Time,Open,High,Low,Close,Volume,Adj Close
05/09/2016,7.29,7.3,7.29,7.3,9009,7.3
06/09/2016,7.41,7.48,7.4,7.48,7500,7.48
07/09/2016,7.48,7.48,7.3,7.48,10971,7.48
08/09/2016,7.58,7.58,7.36,7.36,9269,7.36
09/09/2016,7.49,7.49,7.33,7.48,8630,7.48
14/09/2016,7.48,7.48,7.48,7.48,4174,7.48
15/09/2016,7.48,7.55,7.43,7.43,1378,7.43
16/09/2016,7.43,7.45,7.39,7.45,5078,7.45
19/09/2016,7.45,7.64,7.45,7.64,15680,7.64
20/09/2016,7.64,7.65,7.5,7.5,6819,7.5
21/09/2016,7.5,7.65,7.5,7.5,3946,7.5
22/09/2016,7.64,7.64,7.5,7.52,19763,7.52
23/09/2016,7.42,7.6,7.2,7.6,57403,7.6
26/09/2016,7.6,7.9,7.6,7.83,21140,7.83
27/09/2016,7.82,8.06,7.82,8.05,12849,8.05
28/09/2016,8.05,8.05,8.0,8.0,2120,8.0
29/09/2016,8.0,8.0,7.76,7.76,5292,7.76
30/09/2016,7.9,7.9,7.7,7.7,10240,7.7
04/10/2016,7.92,7.92,7.7,7.88,4709,7.88
05/10/2016,7.79,7.79,7.67,7.67,9666,7.67
06/10/2016,7.88,7.88,7.64,7.67,7015,7.67
07/10/2016,7.67,7.67,7.5,7.5,5435,7.5
10/10/2016,7.64,7.68,7.48,7.5,9565,7.5
11/10/2016,7.48,7.48,7.28,7.28,10721,7.28
12/10/2016,7.28,7.3,7.07,7.07,18322,7.07
13/10/2016,7.03,7.05,6.82,6.82,81617,6.82
14/10/2016,7.0,7.0,6.79,6.79,6087,6.79
17/10/2016,6.71,6.98,6.66,6.96,7002,6.96
18/10/2016,6.9,6.9,6.72,6.77,14194,6.77
19/10/2016,6.89,6.89,6.7,6.7,6350,6.7
20/10/2016,6.85,6.85,6.66,6.7,3157,6.7
21/10/2016,6.66,6.66,6.5,6.59,3380,6.59
24/10/2016,6.5,6.67,6.45,6.6,15017,6.6
25/10/2016,6.68,6.68,6.48,6.48,9401,6.48
26/10/2016,6.5,6.5,6.46,6.46,7121,6.46
27/10/2016,6.45,6.64,6.4,6.5,29037,6.5
28/10/2016,6.48,6.7,6.44,6.65,14273,6.65
31/10/2016,6.64,6.64,6.63,6.63,5830,6.63
01/11/2016,6.66,6.84,6.66,6.82,28068,6.82
02/11/2016,7.0,7.0,6.87,6.87,15822,6.87
03/11/2016,6.87,6.87,6.7,6.8,14597,6.8
04/11/2016,6.8,6.99,6.72,6.72,7870,6.72
07/11/2016,6.14,6.31,6.07,6.14,12122,6.14
08/11/2016,6.14,6.14,6.0,6.08,3117,6.08
09/11/2016,6.08,6.09,5.95,5.95,4227,5.95
10/11/2016,5.91,5.99,5.85,5.94,7223,5.94
11/11/2016,5.89,5.89,5.77,5.8,8165,5.8
14/11/2016,5.9,6.07,5.73,6.07,9190,6.07
15/11/2016,6.07,6.25,6.07,6.25,8277,6.25
16/11/2016,6.1,6.35,6.07,6.35,9096,6.35
17/11/2016,6.34,6.35,6.34,6.34,4185,6.34
18/11/2016,6.3,6.3,6.15,6.2,1293,6.2
21/11/2016,6.11,6.2,6.11,6.15,804,6.15
22/11/2016,6.15,6.2,6.11,6.15,3689,6.15
23/11/2016,6.15,6.3,6.15,6.15,4653,6.15
24/11/2016,6.2,6.2,6.1,6.11,6045,6.11
25/11/2016,6.2,6.2,6.12,6.12,1450,6.12
28/11/2016,6.1,6.15,6.07,6.15,9401,6.15
29/11/2016,6.18,6.33,6.18,6.3,12002,6.3
30/11/2016,6.35,6.48,6.35,6.48,10340,6.48
01/12/2016,6.41,6.55,6.41,6.5,9417,6.5
02/12/2016,6.54,6.54,6.4,6.4,2671,6.4
05/12/2016,6.4,6.4,6.35,6.35,2083,6.35
06/12/2016,6.5,6.5,6.35,6.4,2951,6.4
07/12/2016,6.4,6.47,6.35,6.35,7556,6.35
08/12/2016,6.3,6.3,6.2,6.2,3212,6.2
09/12/2016,6.2,6.35,6.12,6.29,5037,6.29
13/12/2016,6.29,6.29,6.11,6.19,1470,6.19
14/12/2016,6.06,6.33,6.06,6.33,3276,6.33
15/12/2016,6.33,6.33,6.26,6.26,1015,6.26
16/12/2016,6.26,6.26,6.2,6.2,1425,6.2
19/12/2016,6.2,6.2,6.17,6.19,3082,6.19
20/12/2016,6.11,6.19,6.11,6.19,10,6.19
21/12/2016,6.11,6.2,6.1,6.15,6988,6.15
22/12/2016,6.1,6.11,6.1,6.11,741,6.11
23/12/2016,6.12,6.14,6.12,6.13,6749,6.13
26/12/2016,6.15,6.2,6.15,6.2,6129,6.2
27/12/2016,6.2,6.26,6.2,6.2,9311,6.2
28/12/2016,6.23,6.24,6.23,6.24,877,6.24
29/12/2016,6.26,6.27,6.21,6.27,865,6.27
30/12/2016,6.28,6.28,6.28,6.28,472,6.28
02/01/2017,6.37,6.37,6.27,6.27,148,6.27
03/01/2017,6.28,6.28,6.28,6.28,534,6.28
04/01/2017,6.38,6.38,6.3,6.3,3428,6.3
05/01/2017,6.3,6.3,6.22,6.3,3724,6.3
06/01/2017,6.29,6.35,6.23,6.3,1813,6.3
09/01/2017,6.29,6.29,6.16,6.29,12011,6.29
10/01/2017,6.2,6.3,6.2,6.29,2625,6.29
11/01/2017,6.28,6.28,6.2,6.2,1702,6.2
12/01/2017,6.15,6.2,6.15,6.2,257,6.2
13/01/2017,6.16,6.18,6.15,6.15,6755,6.15
16/01/2017,6.15,6.18,6.1,6.1,13523,6.1
17/01/2017,6.1,6.15,6.0,6.12,17016,6.12
18/01/2017,6.12,6.12,6.1,6.1,2548,6.1
19/01/2017,6.1,6.1,6.0,6.0,9027,6.0
20/01/2017,6.0,6.0,5.82,5.89,15619,5.89
23/01/2017,5.85,5.85,5.72,5.72,15362,5.72
24/01/2017,5.78,5.85,5.7,5.85,3447,5.85
25/01/2017,5.85,5.85,5.63,5.85,1075,5.85
26/01/2017,5.85,5.85,5.7,5.81,2272,5.81
27/01/2017,5.71,5.8,5.71,5.8,1229,5.8
30/01/2017,5.8,5.8,5.7,5.8,7044,5.8
31/01/2017,5.8,5.8,5.77,5.77,1651,5.77
01/02/2017,5.77,5.77,5.77,5.77,565,5.77
02/02/2017,5.76,5.76,5.73,5.74,265,5.74
03/02/2017,5.74,5.74,5.72,5.73,2581,5.73
06/02/2017,5.74,5.74,5.61,5.73,3165,5.73
07/02/2017,5.75,5.75,5.58,5.62,6408,5.62
08/02/2017,5.57,5.57,5.49,5.49,6230,5.49
09/02/2017,5.49,5.55,5.33,5.49,2529,5.49
10/02/2017,5.33,5.59,5.33,5.59,15701,5.59
13/02/2017,5.6,5.6,5.46,5.58,5840,5.58
14/02/2017,5.58,5.6,5.5,5.6,19119,5.6
15/02/2017,5.5,5.58,5.5,5.58,3238,5.58
16/02/2017,5.6,5.72,5.6,5.72,7537,5.72
17/02/2017,5.74,5.74,5.7,5.74,6125,5.74
20/02/2017,5.7,5.9,5.7,5.88,266153,5.88
21/02/2017,5.89,5.94,5.86,5.86,9920,5.86
22/02/2017,5.92,6.01,5.92,6.01,14731,6.01
23/02/2017,6.12,6.3,6.12,6.2,35105,6.2
24/02/2017,6.2,6.2,6.03,6.03,1423,6.03
27/02/2017,6.18,6.18,5.93,5.93,8309,5.93
28/02/2017,5.93,6.1,5.93,6.0,22054,6.0
01/03/2017,5.9,6.1,5.9,6.0,19640,6.0
02/03/2017,6.0,6.0,5.9,5.9,438,5.9
03/03/2017,6.03,6.03,5.9,5.9,11275,5.9
06/03/2017,5.9,5.9,5.78,5.78,14998,5.78
07/03/2017,5.89,5.89,5.72,5.89,8036,5.89
08/03/2017,5.9,6.04,5.9,6.0,1926,6.0
09/03/2017,6.0,6.0,5.9,5.9,9965,5.9
10/03/2017,5.9,5.9,5.73,5.73,23998,5.73
13/03/2017,5.9,5.9,5.73,5.84,2965,5.84
14/03/2017,5.82,5.82,5.69,5.7,4062,5.7
15/03/2017,5.7,5.78,5.6,5.7,17883,5.7
16/03/2017,5.62,5.87,5.5,5.82,626113,5.82
17/03/2017,5.83,6.0,5.8,6.0,7517,6.0
21/03/2017,6.0,6.0,6.0,6.0,50,6.0
22/03/2017,5.86,6.0,5.86,5.99,8063,5.99
23/03/2017,5.82,5.9,5.82,5.9,4162,5.9
24/03/2017,5.81,5.81,5.8,5.8,1300,5.8
27/03/2017,5.8,5.81,5.79,5.81,228,5.81
28/03/2017,5.78,5.79,5.71,5.71,14676,5.71
29/03/2017,5.8,5.8,5.7,5.79,325,5.79
30/03/2017,5.79,5.96,5.7,5.96,5663,5.96
31/03/2017,5.94,5.94,5.9,5.9,3,5.9
03/04/2017,5.89,5.9,5.88,5.88,600,5.88
04/04/2017,5.73,6.05,5.71,6.04,25110,6.04
05/04/2017,6.04,6.1,6.0,6.1,19188,6.1
06/04/2017,5.92,6.18,5.92,6.18,20214,6.18
07/04/2017,6.19,6.21,6.02,6.19,9523,6.19
10/04/2017,6.29,6.29,6.25,6.25,266,6.25
11/04/2017,6.07,6.25,6.07,6.24,8072,6.24
12/04/2017,6.09,6.16,6.06,6.16,2689,6.16
13/04/2017,6.06,6.06,6.06,6.06,200,6.06
14/04/2017,6.08,6.2,6.08,6.18,2251,6.18
17/04/2017,6.18,6.18,6.18,6.18,3286,6.18
18/04/2017,6.0,6.0,6.0,6.0,895,6.0
19/04/2017,6.01,6.09,6.0,6.01,7322,6.01
20/04/2017,6.0,6.09,5.95,6.0,6390,6.0
21/04/2017,6.0,6.0,5.82,5.82,39992,5.82
24/04/2017,5.82,5.94,5.73,5.94,8262,5.94
25/04/2017,5.85,5.9,5.77,5.9,13427,5.9
26/04/2017,5.73,5.89,5.73,5.89,13911,5.89
27/04/2017,5.73,5.85,5.72,5.8,8007,5.8
28/04/2017,5.8,5.8,5.7,5.78,3268,5.78
02/05/2017,5.79,5.79,5.61,5.61,16344,5.61
03/05/2017,5.62,5.7,5.59,5.65,13785,5.65
04/05/2017,5.7,5.72,5.66,5.66,7930,5.66
05/05/2017,5.65,5.8,5.6,5.8,39687,5.8
