Date Time,Open,High,Low,Close,Volume,Adj Close
25/08/2017,31.8,31.8,31.6,31.7,8620,31.7
28/08/2017,31.61,31.98,31.61,31.8,941,31.8
29/08/2017,31.7,31.78,31.0,31.4,5966,31.4
30/08/2017,31.4,31.96,31.4,31.77,4310,31.77
31/08/2017,31.5,31.78,31.3,31.77,1864,31.77
04/09/2017,31.6,31.6,31.4,31.59,2966,31.59
05/09/2017,31.59,31.59,31.29,31.49,2217,31.49
06/09/2017,31.49,31.49,31.25,31.25,1643,31.25
07/09/2017,31.23,31.23,30.9,31.2,947,31.2
08/09/2017,30.92,31.19,30.9,31.0,1981,31.0
11/09/2017,30.99,30.99,30.11,30.79,434,30.79
12/09/2017,30.7,30.8,30.3,30.7,1749,30.7
13/09/2017,30.65,30.68,30.0,30.3,3359,30.3
14/09/2017,30.39,30.39,29.5,29.9,2725,29.9
15/09/2017,29.9,29.99,29.5,29.5,4207,29.5
18/09/2017,29.5,29.5,28.7,29.0,3850,29.0
19/09/2017,29.0,29.6,28.81,29.34,8697,29.34
20/09/2017,29.34,30.0,29.34,30.0,1907,30.0
22/09/2017,30.0,30.39,30.0,30.1,1470,30.1
25/09/2017,30.0,30.5,30.0,30.02,1403,30.02
26/09/2017,30.02,30.1,29.92,30.1,2420,30.1
27/09/2017,30.1,30.1,30.1,30.1,500,30.1
28/09/2017,30.5,30.5,29.9,29.95,6128,29.95
29/09/2017,29.9,29.9,29.65,29.7,3097,29.7
02/10/2017,30.46,30.46,29.6,29.6,2128,29.6
03/10/2017,29.6,29.6,29.0,29.5,4030,29.5
04/10/2017,29.46,29.46,28.8,29.44,3028,29.44
05/10/2017,29.44,29.44,29.0,29.0,1035,29.0
06/10/2017,29.39,29.4,28.9,29.0,335,29.0
09/10/2017,29.0,29.0,28.5,28.9,16234,28.9
10/10/2017,28.9,28.9,28.5,28.69,6199,28.69
11/10/2017,28.42,28.5,28.13,28.42,1784,28.42
12/10/2017,28.42,28.42,27.8,27.8,1477,27.8
13/10/2017,27.99,28.0,27.8,28.0,4704,28.0
16/10/2017,28.0,28.0,27.6,27.6,3668,27.6
17/10/2017,27.8,27.8,27.5,27.8,7762,27.8
18/10/2017,27.8,27.8,27.8,27.8,414,27.8
19/10/2017,27.8,27.8,27.6,27.6,2039,27.6
20/10/2017,27.58,27.58,27.2,27.29,1612,27.29
23/10/2017,27.25,27.28,26.48,27.0,8035,27.0
24/10/2017,27.09,27.1,26.48,26.49,2795,26.49
25/10/2017,26.3,26.45,25.52,25.52,3123,25.52
26/10/2017,25.0,26.32,24.25,26.32,14426,26.32
27/10/2017,26.5,27.19,26.5,26.9,4489,26.9
30/10/2017,27.0,27.0,26.1,26.5,2463,26.5
31/10/2017,26.99,27.0,26.8,26.85,4156,26.85
01/11/2017,26.9,26.9,26.53,26.89,389,26.89
02/11/2017,26.88,26.88,26.4,26.75,933,26.75
