Date Time,Open,High,Low,Close,Volume,Adj Close
02/03/2017,9.0,9.0,8.9,9.0,1643,9.0
03/03/2017,8.9,8.9,8.82,8.9,3010,8.9
06/03/2017,9.0,9.0,8.8,8.8,14555,8.8
07/03/2017,8.87,8.9,8.87,8.9,2770,8.9
08/03/2017,8.7,8.9,8.7,8.9,486,8.9
09/03/2017,8.89,8.89,8.7,8.85,4691,8.85
10/03/2017,8.8,8.85,8.8,8.85,510,8.85
13/03/2017,8.85,8.92,8.85,8.92,2076,8.92
14/03/2017,8.72,8.8,8.72,8.72,1594,8.72
15/03/2017,8.72,8.8,8.72,8.73,14295,8.73
16/03/2017,8.74,8.93,8.74,8.77,568,8.77
17/03/2017,8.77,8.77,8.77,8.77,20,8.77
21/03/2017,8.9,8.9,8.9,8.9,746,8.9
22/03/2017,8.75,8.75,8.75,8.75,300,8.75
23/03/2017,8.8,8.8,8.75,8.8,500,8.8
24/03/2017,8.75,8.75,8.75,8.75,9,8.75
27/03/2017,8.77,8.77,8.77,8.77,96,8.77
28/03/2017,8.77,8.78,8.77,8.77,321,8.77
29/03/2017,8.77,8.78,8.77,8.78,290,8.78
30/03/2017,8.78,8.78,8.78,8.78,43,8.78
31/03/2017,8.8,8.88,8.8,8.8,1175,8.8
03/04/2017,0.0,0.0,0.0,0.0,0,0.0
04/04/2017,8.8,8.8,8.71,8.8,1545,8.8
05/04/2017,8.71,8.71,8.7,8.71,3673,8.71
06/04/2017,8.7,8.72,8.7,8.7,2550,8.7
07/04/2017,8.69,8.69,8.68,8.68,229,8.68
10/04/2017,0.0,0.0,0.0,0.0,0,0.0
11/04/2017,8.68,8.94,8.68,8.94,715,8.94
12/04/2017,9.0,9.0,8.71,8.93,50,8.93
13/04/2017,0.0,0.0,0.0,0.0,0,0.0
14/04/2017,8.93,8.93,8.93,8.93,29,8.93
17/04/2017,0.0,0.0,0.0,0.0,0,0.0
18/04/2017,0.0,0.0,0.0,0.0,0,0.0
19/04/2017,8.8,8.8,8.75,8.75,170,8.75
20/04/2017,8.75,8.75,8.75,8.75,5247,8.75
21/04/2017,8.75,8.8,8.72,8.72,516,8.72
24/04/2017,8.72,8.72,8.66,8.66,1236,8.66
25/04/2017,8.66,8.8,8.65,8.8,1336,8.8
